v_name,rating,sentiment,authenticity,video_path,audio_path,text,offensive,offensiveness level,engagement_level,engagement_one_hot
v_7213532840972045614.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7213532840972045614.mp4,./tiktok_data/audio_conv/v_7213532840972045614.npy," This is an illusion No, yo, yo, yo, yo, yo Un destino que cumplí en abstracción De contención, suerte, paz o mal No puede ser amor Puede que sea un irón, sea un lo que sea No puede ser, no tiene explicación Ellos van a buscarme o el chingamón Yo, se lo habían dicho y la amistad me ha ido Lo poquito que me ha hecho me tiene bien loco El only thing we want is tenerte a mi lado Ellos decoman en donde el lengo If I waste too much time, al menos satisfa yo No te van a nunca lo que quiere, pues no soy yo Siempre que tenga la amistad es yo No, no es amor No, what am I feeling?","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7213588449234832686.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7213588449234832686.mp4,./tiktok_data/audio_conv/v_7213588449234832686.npy," I'm moving on to something better, better, better Now I'm trying to make it work You make me wanna say, say bye-bye Say, say bye-bye, say, say bye-bye To her","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7214163007239163178.mp4,1,"[1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",./tiktok_data/video/v_7214163007239163178.mp4,./tiktok_data/audio_conv/v_7214163007239163178.npy," like to direct your attention to the screen for a short video if you don't mind? With that, I yield back.","[1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7214176971192880426.mp4,2,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",./tiktok_data/video/v_7214176971192880426.mp4,./tiktok_data/audio_conv/v_7214176971192880426.npy," Hmm. How much crisp could a popped crisp pop if a popped crisp could pop crisp? How much crisp pop? How much pop could a crisp pop? How much pop could a... No idea, but they're really good.","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7214282655674846510.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7214282655674846510.mp4,./tiktok_data/audio_conv/v_7214282655674846510.npy," If I could look like any single one of these beautiful women, beautiful fit women, I'd be happy. You can tell me absolutely anything. You cannot talk to me. But not even that, not even look. If I could have the motivation, dedication of any of these women, I'd be happy in my life. So happy.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7214640719330430254.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7214640719330430254.mp4,./tiktok_data/audio_conv/v_7214640719330430254.npy, feeling that great but I still want to slay so I'm going to show you some tips on how to make yourself look lively cute and put together while you're not feeling that great. Start off with a nice sticky primer so your makeup's going to stick on even when you're blowing your nose and coughing. Then I'm going to take a brightening color corrector and just take it and tap it under my eyes to give them a little more life and get rid of those under eye bags. Then I'm not going to do any concealer around my mouth area because it's just going to get messed up with the tissue anyway so I'm just going to do some under my eyes. Set it so it stays in place. Then to bring some life back into the face I'm just going to do a cream highlight and blush and it'll also just bring in some extra moisture and glow. For eyes I'm just going to dust one shade just all over the lid. Little inner corner highlight to further brighten up the eyes. Some waterproof mascara and then you're done.,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",3,"[0.0, 0.0, 1.0, 0.0, 0.0]"
v_7214926478763380010.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7214926478763380010.mp4,./tiktok_data/audio_conv/v_7214926478763380010.npy," Come with me to get a facial at my favorite spot, Osea in Los Angeles. Osea is a clean skincare brand that uses organic ingredients. Today I got the Cranial Wave Facial, which is inspired by craniosacral techniques and leaves you feeling deeply relaxed, like a full body massage but for your face. I was in need of some deep hydration, so that's what we focused on today. Each facial is customized to your unique needs. After the facial, I restocked on some of my favorite products. So I just left Osea. I had the most incredible facial by Laura. I feel super relaxed. My skin is glowing. Highly, highly recommend it.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7214930179070692651.mp4,3,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",./tiktok_data/video/v_7214930179070692651.mp4,./tiktok_data/audio_conv/v_7214930179070692651.npy," Only been a few hours, but I feel like days Only been days, but I feel like months Worked hard for a year, but I feel like months Life moves fast, but I feel like months I guess I don't know why I'm running I just don't know why I'm running","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7214985257538293038.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7214985257538293038.mp4,./tiktok_data/audio_conv/v_7214985257538293038.npy," If you are a woman and you have been personally victimized by a man or your partner, a man not correctly and effectively communicating his thoughts and feelings and emotions in your relationship, please raise your hand in the comments because our pal here needs to be educated in the comments. Please share your experience. I'd love to hear him because I'm pretty sure that this is not just a woman's issue. There are so many men out there that also struggle to say what they mean and mean what they say. If you missed my last video, go check it out. But this is not just a woman's issue and you must be big time like Delulu if you're really thinking that like men are out here communicating the way that they feel and their thoughts healthily and open and not in a spiteful way.","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7215005270819409198.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7215005270819409198.mp4,./tiktok_data/audio_conv/v_7215005270819409198.npy," the sky is in me, clouds in me, and all my bones, and I, oh, it's times that are better than mine, I'm in style, I'm in style, I'm in style, I'm in style, I'm in style, I'm in style,","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7215169688442113322.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7215169688442113322.mp4,./tiktok_data/audio_conv/v_7215169688442113322.npy, Thanks for watching!,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7215305209889803563.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7215305209889803563.mp4,./tiktok_data/audio_conv/v_7215305209889803563.npy," Hey y'all it's cardio day so we're gonna be trying on these new running shorts from the brand Sunzel on Amazon. I'm super excited for them because I really love this rich in detail so let's go ahead and try them on. Here are the shorts on first things first. They're super high-waisted on me but I have absolutely no torso so I'm used to that problem. I really love the little under layer underneath them. They have a little pocket here to hold something I don't know what but I really love how they fit. These are size small for reference and they're not too small, not too big. And today we're doing cardio. I'm doing a little 12-330 type interval high incline workout so we will see how these last during that.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7215327419991919915.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7215327419991919915.mp4,./tiktok_data/audio_conv/v_7215327419991919915.npy," How good is a 10 year old Windows phone at recording video? And so first up, we have a video being recorded on the main 41 megapixel rear sensor of the Lumia 1020. Now it's actually pretty insane that this camera is 41 megapixels because that's actually more than enough resolution for 8K video. Although of course this phone is 10 years old and that processor definitely cannot support that so we are capped at 1080p 30. But now we're recording on the 1.2 megapixel front facing camera in 720p. So what do we think? Does this phone hold up after 10 years?","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7215333213756001578.mp4,2,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",./tiktok_data/video/v_7215333213756001578.mp4,./tiktok_data/audio_conv/v_7215333213756001578.npy, Outro Music,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7215653219438087470.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7215653219438087470.mp4,./tiktok_data/audio_conv/v_7215653219438087470.npy, Won't stop a piece of gold I'm gonna be fine I'm gonna be anything I'm gonna be fine Give me a smile,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7215928751475920170.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7215928751475920170.mp4,./tiktok_data/audio_conv/v_7215928751475920170.npy," This one is for Easter. Let's make some macaroni and cheese and take the finished quantum 24 hour challenge. I'm taking the finished quantum 24 hour challenge where you leave it for 24 hours and if it doesn't remove the 24 hour dried on stains the meal is on finished quantum up to $20. Bake it, leave it, and finish it. I just need you to see how clean that is. Finished quantum 24 hour challenge success. Let finished quantum do the cleanup for you on Easter so you don't have to.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7215953959687671086.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7215953959687671086.mp4,./tiktok_data/audio_conv/v_7215953959687671086.npy," Let's go to Disney Disney see Mickey Minnie walk down mainstream wearing all our pins We'll wait in line for my chain and watch the parade wave to piglet poo and all their friends We'll walk through fantasy land fly off with Peter Pan feel just like kids again So much magic When you make a wish you feel the happiness so much magic It's fantastic Yeah, it's perfect there this time of year. Yeah Pack your pins and use pack your pins and use cuz it's perfect there this time of year Pack your pins and use pack your pins and use cuz it's perfect there this time of year You","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7217168234229894446.mp4,2,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",./tiktok_data/video/v_7217168234229894446.mp4,./tiktok_data/audio_conv/v_7217168234229894446.npy," Living for the thrill of hitting you where it hurts. Give me back my girl, but it was my first.","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7217196132210986282.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7217196132210986282.mp4,./tiktok_data/audio_conv/v_7217196132210986282.npy, Galacataburricos. How do you say it? Galacataburricos. I'm going to try the Galacataburricos. Galacataburricos.,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7217639371615374635.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7217639371615374635.mp4,./tiktok_data/audio_conv/v_7217639371615374635.npy," She did that thing so you should text about my name with your tongue like, Yeah, and your girlfriend playing dress up at my house. I gave your girlfriend the liquor so my house.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7217846266640796929.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7217846266640796929.mp4,./tiktok_data/audio_conv/v_7217846266640796929.npy," But it's over, then you're driving me home, and it kinda comes out as I get up to go. You kiss me in your car, and it feels like the start of a movie I've seen before. But it's not real, and you don't exist, and I can't recall the last time I was kissed. You kiss me in your car, and it feels like the end of a movie I've seen before.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7217945074657660203.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7217945074657660203.mp4,./tiktok_data/audio_conv/v_7217945074657660203.npy," You know what I like, like, like, like Come on, put your body on my, my, my, my Keep it up all night, night, night, night Don't let me down, down, down All night, give me mad love Yeah, don't let me down, down, down All night, give me mad love Yeah, don't let me down, down, down Yo, come over, we could chill Telly, telly","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7218956709828611370.mp4,2,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",./tiktok_data/video/v_7218956709828611370.mp4,./tiktok_data/audio_conv/v_7218956709828611370.npy," It's clear that you're upset with me Funny found a girl that you couldn't impress Last man on the earth still couldn't get this You're delusional, you're delusional Boy, you're losing your mind It's confusing you","[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7219301183226187050.mp4,3,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",./tiktok_data/video/v_7219301183226187050.mp4,./tiktok_data/audio_conv/v_7219301183226187050.npy, Why does this look like a battle? Can't take me anywhere.,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7219809718426946858.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7219809718426946858.mp4,./tiktok_data/audio_conv/v_7219809718426946858.npy," doing a fit check. Blazers made well, top is oak and fort, jeans are Zara, booties are Steve Madden. Top is south moon under, jeans are altered state, and boots are online somewhere. Probably south moon under, this is Sorel. Shirt diesel, jeans diesel, shoes Prada. Nice.","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",3,"[0.0, 0.0, 1.0, 0.0, 0.0]"
v_7219845063529073963.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7219845063529073963.mp4,./tiktok_data/audio_conv/v_7219845063529073963.npy, you,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7220012716461755694.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7220012716461755694.mp4,./tiktok_data/audio_conv/v_7220012716461755694.npy," So we all know and love Brett from Love is Blind. Like, he's the best, right? My boyfriend thinks that I am literally in love with him. And I'm like, no, I just truly can't believe this man exists. Because I feel like there's something, there has to be a red flag to me. So, James is bald. He just told me that he had a dream. He had a dream that they were handing out toupees. But, like, in the style of Brett's hair. And then I forced him to buy this toupee that looked like Brett's hair. And he said that it had the chin strap and everything. And the guy that was handing it out was like, oh, yeah. What did he say? 2023? Like, this is so funny. Oh, my baby. Oh, my baby.","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7220108396387683626.mp4,3,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",./tiktok_data/video/v_7220108396387683626.mp4,./tiktok_data/audio_conv/v_7220108396387683626.npy," There you are again, doubting yourself, wasting precious time and energy, thinking you are not good enough. You are not qualified enough. You are not ready enough. Stop wasting time and energy. Did you know that there are people out there that are less qualified than you and they're still making things happen? They are channeling their courage. They are channeling their determination and they are taking action to make it happen. And doubt, don't know her. Fear, don't know her. So stop wasting precious time and energy and go make it happen. I believe in you. You've totally got this.","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",5,"[0.0, 0.0, 0.0, 0.0, 1.0]"
v_7220371386693405994.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7220371386693405994.mp4,./tiktok_data/audio_conv/v_7220371386693405994.npy," You're calling me up on the phone So you can have a little one on the run It's sunny because you're feeling alone At first, when I see you cry It makes me smile, yeah it makes me smile","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",3,"[0.0, 0.0, 1.0, 0.0, 0.0]"
v_7221443770020089090.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7221443770020089090.mp4,./tiktok_data/audio_conv/v_7221443770020089090.npy," Have you heard of membership-based facials? Welcome to Facial in Bondi. They offer customized treatments on a monthly membership. Memberships can start with a basic six-step facial and go all the way to the ultimate facial, which is what I was trying today. The neck and décolletage are probably the most forgotten about part of your body when you are doing skincare, so this is really what we wanted to focus on. I got a lactic acid peel for my face and then an enzyme peel for my neck and my chest. Then we did some extractions because I'm really congested. And then finally, we went in with this delicious mask and these incredible frozen globes that really helped to de-puff. Finished off with this gorgeous facial massage. I was in absolute bliss. And here is the final look. My face was glowing and it felt so clear. I went in the following day for some LED to really help boost the effects of the facial. This is all part of your membership if you are a member with Facial, so if you're interested, check them out.","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7221975992468917547.mp4,3,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",./tiktok_data/video/v_7221975992468917547.mp4,./tiktok_data/audio_conv/v_7221975992468917547.npy," This was so weird. This is called a miracle berry. And when consumed, it temporarily changes your taste buds so that sour tastes sweet. So today we're trying it out with the least sour to the most sour foods in the world. After taking this miracle berry, these candies should turn out sweet. Up first, we have the green apple. No way! This tastes like straight sugar! Food number two, the lime. This tastes so sweet, it's still working! Food number three, extreme sour Four heads. I got this. It literally tastes like candy! And now for our last food item, the most sour of them all. Toxic waste.","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",3,"[0.0, 0.0, 1.0, 0.0, 0.0]"
v_7222407905004227883.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7222407905004227883.mp4,./tiktok_data/audio_conv/v_7222407905004227883.npy," Little story time. I went to Alfred's. I go to Alfred's a lot. I love Alfred. And they were doing like a giveaway month of March. And I won. They were doing like 20 certain giveaways, but I won one of them. So. Meet, meet, meet. A giveaway I won was like their iced coffee at home or like make coffee at home. And then there was like gift cards that they were giving away in like cups. But I won. I won a big one. First thing I got 10 year Alfred anniversary blend. Next thing I got is the Alfred X Bodum coffee grinder. So cool. And the last thing they sent over is the Alfred Bodum coffee grinder. Um, cold brew maker. What a giveaway Alfred. Damn.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7222984823000894762.mp4,5,"[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",./tiktok_data/video/v_7222984823000894762.mp4,./tiktok_data/audio_conv/v_7222984823000894762.npy," Good morning! Today we're traveling to California for the National Intercollegiate Final. I needed to wash my sheets and eat breakfast. Then I got myself ready to run some errands. It was beautiful outside today. Of course, needed my Starbucks and a few extra things for the plane. I had to make a return, so I dropped that off at the post office. We met up at Pagoula before driving to the airport. Look at the beautiful Penn State. And the tiny airplane we took from State College. Sorry, Marissa. Sorry, Katie. We got to walk outside by State College. Hello, Chicago! We made it to the Chicago airport. I may have forgot to film the flight to California, but we made it to the Airbnb. Happy Nationals!","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7223429745701129518.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7223429745701129518.mp4,./tiktok_data/audio_conv/v_7223429745701129518.npy, Thanks for watching!,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7223587617458179371.mp4,3,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",./tiktok_data/video/v_7223587617458179371.mp4,./tiktok_data/audio_conv/v_7223587617458179371.npy," I really don't know if it's because I'm like pushing 30 now, but moms are hot. Like damn. Well thank you. Okay.","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",3,"[0.0, 0.0, 1.0, 0.0, 0.0]"
v_7223897391131413803.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7223897391131413803.mp4,./tiktok_data/audio_conv/v_7223897391131413803.npy," I was literally about to leave to an event, but I saw this at my door. Le Monde Vermont had sent me some of their spring fragrances. Here they are. But I wanted to open it up and just, like, throw one on for today, because why not? This one is Clementine Bisous. All blue. I think that's how you say it. That's so French. And then the last one, I'm pretty sure this is the one that I'm, like, gonna like, based on what I see in the notes. Yep. This is the one. This is, like, 000? Triple zero? I'm gonna wear it today. Mmm. It smells so good. It says, clean, sophisticated, warm, classic, and versatile, like a fresh white t-shirt. A patina of the usual, yet elevated aesthetic with nose of bergamot, water lily, and sandalwood. Mmm.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7223968763828456750.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7223968763828456750.mp4,./tiktok_data/audio_conv/v_7223968763828456750.npy," Pull up, head shot, sit down, stand up, pass out, wake up, fade it, fade it","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",3,"[0.0, 0.0, 1.0, 0.0, 0.0]"
v_7223979910371626283.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7223979910371626283.mp4,./tiktok_data/audio_conv/v_7223979910371626283.npy, I can make it fatter Wanna see a magic chick bend over Packers meet to meet Wall to wall Coochie to my ball Rip out my shirt if you love me Spit in my face when you fuck me,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",3,"[0.0, 0.0, 1.0, 0.0, 0.0]"
v_7224203803183238446.mp4,3,"[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",./tiktok_data/video/v_7224203803183238446.mp4,./tiktok_data/audio_conv/v_7224203803183238446.npy," Hey, hey, hey, lover You don't have to be a star Hey, hey, hey, lover I love you just the way you are The love is just the same And a fortune of fame Just give me The love I'm standing","[0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 0.0, 0.0]",2,"[0.0, 1.0, 0.0, 0.0, 0.0]"
v_7224269080960748843.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7224269080960748843.mp4,./tiktok_data/audio_conv/v_7224269080960748843.npy," Your mother deserves a gift that keeps her smiling You don't have a clue what to get her this year I can solve your problem Go on sunfish.com Tell us a little bit about it Pick the mood of the song and the genre Skip the candy this year, give her the flowers Get a custom song for your mama Get a custom song for your mother Your mother deserves a gift that keeps her smiling You don't have a clue what to get her this year I can solve your problem Go on sunfish.com","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",1,"[1.0, 0.0, 0.0, 0.0, 0.0]"
v_7224518843878804782.mp4,2,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",./tiktok_data/video/v_7224518843878804782.mp4,./tiktok_data/audio_conv/v_7224518843878804782.npy, come with me to amika's launch event they have a new product coming out soon so stay tuned for that but the event was absolutely stunning they had flowers everywhere the sweetest little treats and they had like a braid bar and like a mani bar but my hair and my nails are already done so i didn't do that but i was able to make my own nail polish shade so crazy of course i chose the blossoms duh um and here it is being made you guys i was so excited it's like the coolest thing ever there's me waiting patiently um and there's my shade and we even got to name it so of course i named it sakura angel you already know if you know you know and my man and i ate the cake it was delicious and i went back home with a bag full of goodies i'll do a haul soon but thanks for watching,"[0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0]",4,"[0.0, 0.0, 0.0, 1.0, 0.0]"
v_7224536585696546091.mp4,4,"[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",./tiktok_data/video/v_7224536585696546091.mp4,./tiktok_data/audio_conv/v_7224536585696546091.npy," I'm gonna buy $1,000 in bonds today. Then I'll buy $1,000 worth of stocks, but let's make a pact and not sell it for 50 years, okay? Deal. Well, old friend, the day has come. My initial $1,000 was getting 4% per year and is now worth $7,107. I also sold today. I got $46,902. How come your balance is $39,000 higher? My stocks averaged 8% per year over 50 years, so yeah. So 8% instead of 4% doesn't just doubles one's balance over 50 years and multiplies it by 6.6X? Yup, that's the power of compound interest. I guess you should have been following me.","[0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0]",3,"[0.0, 0.0, 1.0, 0.0, 0.0]"
